risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
probe_latent,0.1,8.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999999990026,0.9999999996877914
probe_latent,0.1,12.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999996834272,0.9999957327360387
probe_latent,0.1,12.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999996,0.9999999923241948
probe_latent,0.1,12.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999997136615,0.9999958796477674
probe_latent,0.1,12.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999997,0.9999999927100501
probe_latent,0.1,12.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999997534803,0.999996090559972
probe_latent,0.1,12.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999998,0.9999999932526912
probe_latent,0.1,12.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999793061,0.9999999804554514
probe_latent,0.1,12.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999988494
probe_latent,0.1,12.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999822882,0.999999981193715
probe_latent,0.1,12.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999989146
probe_latent,0.1,12.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999858857,0.9999999822484732
probe_latent,0.1,12.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999990056
probe_latent,0.1,12.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.99999999998103,0.9999999997558394
probe_latent,0.1,12.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999994
probe_latent,0.1,12.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999999983848,0.999999999768201
probe_latent,0.1,12.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999994
probe_latent,0.1,12.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999872284,0.9999999997850769
probe_latent,0.1,12.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999996
probe_latent,0.1,20.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999998445369
probe_latent,0.1,20.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999979
probe_latent,0.1,20.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999998498118
probe_latent,0.1,20.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999981
probe_latent,0.1,20.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.99999999985739
probe_latent,0.1,20.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999982
probe_latent,0.1,20.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999809
probe_latent,0.1,20.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999817
probe_latent,0.1,20.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999826
probe_latent,0.1,20.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,20.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.1,32.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
probe_latent,0.18,4.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9692517215455749,0.8636164711533928
probe_latent,0.18,4.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9981416560909285,0.8958707165576483
probe_latent,0.18,4.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9724006979393398,0.8664534955978503
probe_latent,0.18,4.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9984071944598685,0.8976237166835953
probe_latent,0.18,4.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9764604971219568,0.8702005061389548
probe_latent,0.18,4.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9987322456404807,0.9002588235276351
probe_latent,0.18,4.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.989833211961684,0.8668590162378546
probe_latent,0.18,4.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9997976160689226,0.8980967729697759
probe_latent,0.18,4.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9912666838517887,0.869404916961147
probe_latent,0.18,4.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9998403478472407,0.8998242637769084
probe_latent,0.18,4.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9930069378328079,0.87279688203016
probe_latent,0.18,4.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9998863502747011,0.9024192739683979
probe_latent,0.18,4.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9908532061626694,0.8690375599000868
probe_latent,0.18,4.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9998328772842638,0.9016150240357538
probe_latent,0.18,4.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9921946701850368,0.8716003947419244
probe_latent,0.18,4.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9998705181717866,0.9032743172609692
probe_latent,0.18,4.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9938119474660083,0.8750150382968167
probe_latent,0.18,4.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9999102286112893,0.9057513220917824
probe_latent,0.18,8.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999892837358673,0.985471695689148
probe_latent,0.18,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999914802983,0.9979071007247616
probe_latent,0.18,8.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999902582796273,0.9858783717477423
probe_latent,0.18,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999926227976,0.9979962533346911
probe_latent,0.18,8.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999915513980903,0.9864690087456635
probe_latent,0.18,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999940550084,0.9981229785325043
probe_latent,0.18,8.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999994581740727,0.9844423089040664
probe_latent,0.18,8.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999999969496,0.9972994449074353
probe_latent,0.18,8.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995319047394,0.9848548822809265
probe_latent,0.18,8.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999754471,0.9974085623546473
probe_latent,0.18,8.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999996218232765,0.9854555212689239
probe_latent,0.18,8.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999820278,0.997564188138535
probe_latent,0.18,8.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995763879321,0.9815734759416778
probe_latent,0.18,8.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999809027,0.9957118118825207
probe_latent,0.18,8.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999996390050292,0.9820164329675577
probe_latent,0.18,8.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999851831,0.9958738628836475
probe_latent,0.18,8.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999714182942,0.9826643695825882
probe_latent,0.18,8.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999897055,0.9961060486428385
probe_latent,0.18,12.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999958425491,0.9994996056848867
probe_latent,0.18,12.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999565,0.9999841421613911
probe_latent,0.18,12.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999962097107,0.9995148125259674
probe_latent,0.18,12.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999623,0.9999848181817148
probe_latent,0.18,12.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999967002569,0.9995367606886353
probe_latent,0.18,12.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999696,0.9999857784121892
probe_latent,0.18,12.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999709311,0.9993438762619982
probe_latent,0.18,12.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999709511473901
probe_latent,0.18,12.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999747042,0.9993630834043353
probe_latent,0.18,12.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999972136979697
probe_latent,0.18,12.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999793501,0.9993908481081615
probe_latent,0.18,12.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999973825489076
probe_latent,0.18,12.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999806016,0.9989249555573186
probe_latent,0.18,12.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999300192589488
probe_latent,0.18,12.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999834606,0.9989552388264737
probe_latent,0.18,12.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999327790584157
probe_latent,0.18,12.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999868946,0.9989990881221179
probe_latent,0.18,12.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999936716142233
probe_latent,0.18,20.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999993,0.9999994751173397
probe_latent,0.18,20.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999999998997572
probe_latent,0.18,20.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999994,0.9999994908835331
probe_latent,0.18,20.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999990395967
probe_latent,0.18,20.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999999996,0.9999995136473138
probe_latent,0.18,20.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999990993493
probe_latent,0.18,20.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999989403817047
probe_latent,0.18,20.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999963546182
probe_latent,0.18,20.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999989711374745
probe_latent,0.18,20.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999965024865
probe_latent,0.18,20.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999990156042137
probe_latent,0.18,20.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999967131173
probe_latent,0.18,20.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999971507021974
probe_latent,0.18,20.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999823588528
probe_latent,0.18,20.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999972314603786
probe_latent,0.18,20.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999830544076
probe_latent,0.18,20.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999973483258672
probe_latent,0.18,20.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999840466586
probe_latent,0.18,32.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999999999980027
probe_latent,0.18,32.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999994
probe_latent,0.18,32.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999999999980619
probe_latent,0.18,32.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999994
probe_latent,0.18,32.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.999999999981474
probe_latent,0.18,32.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999994
probe_latent,0.18,32.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999233964
probe_latent,0.18,32.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999947
probe_latent,0.18,32.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999256106
probe_latent,0.18,32.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999948
probe_latent,0.18,32.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999288124
probe_latent,0.18,32.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999951
probe_latent,0.18,32.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999996028331
probe_latent,0.18,32.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999291
probe_latent,0.18,32.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999996140844
probe_latent,0.18,32.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999319
probe_latent,0.18,32.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999996303667
probe_latent,0.18,32.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,0.9999999999999359
probe_latent,0.26,4.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9233380900583887,0.8359151315662411
probe_latent,0.26,4.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9885917828516424,0.8515162560436091
probe_latent,0.26,4.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9294959056482528,0.8384980407611461
probe_latent,0.26,4.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9899988945215594,0.8521976359888064
probe_latent,0.26,4.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9377895114531388,0.8417694008857991
probe_latent,0.26,4.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9917908032546698,0.8532162061524301
probe_latent,0.26,4.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9847399559610147,0.831166003209177
probe_latent,0.26,4.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9995418251134822,0.840011864773485
probe_latent,0.26,4.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9866154274182102,0.8328870982373818
probe_latent,0.26,4.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9996202329530296,0.8402466511213541
probe_latent,0.26,4.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9889500198996437,0.835020949180163
probe_latent,0.26,4.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9997106446882779,0.8405890104028457
probe_latent,0.26,4.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9901303578691295,0.8286135832821165
probe_latent,0.26,4.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9998083974570721,0.8375929159664471
probe_latent,0.26,4.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9915368811936397,0.8302568716512982
probe_latent,0.26,4.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9998495628108921,0.8377357290843359
probe_latent,0.26,4.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9932411360330494,0.8322725468572475
probe_latent,0.26,4.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.999893632242842,0.8379347837874214
probe_latent,0.26,8.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9998758962220684,0.91102527408622
probe_latent,0.26,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999994359047457,0.9431580455472578
probe_latent,0.26,8.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9998861926451116,0.912143775290902
probe_latent,0.26,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995052363999,0.9444803918182331
probe_latent,0.26,8.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.75,0.9166666666666666,-0.33333333333333337,0.9999000500490587,0.9138240423369542
probe_latent,0.26,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995935701436,0.9464344199641563
probe_latent,0.26,8.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.999998352736372,0.8524826960517206
probe_latent,0.26,8.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9999999997005586,0.8551668442861752
probe_latent,0.26,8.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,-0.41666666666666663,0.9999985272954651,0.8528836304277014
