risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,benign_collapse,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
trajectory,0.42,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512024009911573e-241
trajectory,0.42,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7882406909593957e-152
trajectory,0.42,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688379951819063e-242
trajectory,0.42,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184159177896475e-152
trajectory,0.42,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587853046018795e-241
trajectory,0.42,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948300562114067e-152
trajectory,0.42,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7110689319994868e-241
trajectory,0.42,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.528799354936807e-141
trajectory,0.42,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.581287096936447e-222
trajectory,0.42,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.930728675415055e-141
trajectory,0.42,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1688759255057108e-221
trajectory,0.42,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0617756160146793e-140
trajectory,0.42,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8581997042814144e-221
trajectory,0.42,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097568192213218e-143
trajectory,0.42,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400486874959292e-228
trajectory,0.42,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2331615699486538e-143
trajectory,0.42,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565576176988989e-227
trajectory,0.42,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6642737481266268e-143
trajectory,0.42,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8683640282894141e-227
trajectory,0.42,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.672813850513099e-144
trajectory,0.42,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.067167474919226e-228
trajectory,0.42,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0592984526944746e-143
trajectory,0.42,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.355242330971296e-228
trajectory,0.42,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4299004647333037e-143
trajectory,0.42,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3502638835006912e-227
trajectory,0.42,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09671380182536e-129
trajectory,0.42,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4024332531660646e-202
trajectory,0.42,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83532144791831e-129
trajectory,0.42,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102850752303747e-202
trajectory,0.42,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.316764816509036e-128
trajectory,0.42,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.036841707857503e-202
trajectory,0.42,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0251242573379927e-130
trajectory,0.42,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.388414849539867e-207
trajectory,0.42,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2519289937018144e-130
trajectory,0.42,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418632198728838e-207
trajectory,0.42,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6896022463814452e-130
trajectory,0.42,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1984448787594339e-206
trajectory,0.42,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.263201325850206e-131
trajectory,0.42,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2531696044544466e-207
trajectory,0.42,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1314084448947331e-130
trajectory,0.42,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857142211227875e-207
trajectory,0.42,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5272385766666133e-130
trajectory,0.42,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.465539448248406e-207
probe_all,0.1,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497644e-317,4.790136211974519e-161
probe_all,0.1,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6527391097241216e-255
probe_all,0.1,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5253666e-317,6.047955708363808e-161
probe_all,0.1,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399885820450714e-255
probe_all,0.1,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567528e-317,8.580245422485737e-161
probe_all,0.1,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19923319704173e-255
probe_all,0.1,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0731093295757205e-295,3.678826874208383e-161
probe_all,0.1,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69838579319368e-256
probe_all,0.1,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135655736098883e-295,4.645659090249025e-161
probe_all,0.1,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4087704298338315e-255
probe_all,0.1,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230685216042287e-295,6.592563430165074e-161
probe_all,0.1,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4663311265843074e-255
probe_all,0.1,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.539369464679324e-271,3.678593185834136e-161
probe_all,0.1,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.697141729028218e-256
probe_all,0.1,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.619959048980086e-271,4.645364185103981e-161
probe_all,0.1,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408589839860017e-255
probe_all,0.1,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.742271711049063e-271,6.592145359358237e-161
probe_all,0.1,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4660152848226706e-255
probe_all,0.1,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39177907e-316,1.0338717561230577e-156
probe_all,0.1,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417331852469205e-248
probe_all,0.1,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44052517e-316,1.305351312041943e-156
probe_all,0.1,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0580590097984447e-248
probe_all,0.1,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5146607e-316,1.8519042069694165e-156
probe_all,0.1,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601117037223623e-248
probe_all,0.1,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356646475883343e-294,8.103115787968916e-157
probe_all,0.1,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618019019114833e-249
probe_all,0.1,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4118140959440984e-294,1.0232695042986648e-156
probe_all,0.1,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2518382560523578e-248
probe_all,0.1,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495632664196256e-294,1.4521016248053856e-156
probe_all,0.1,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1915903336465683e-248
probe_all,0.1,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8953480469468046e-270,8.102640696278974e-157
probe_all,0.1,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616987310368953e-249
probe_all,0.1,8.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.932110067972911e-270,1.0232095530488882e-156
probe_all,0.1,8.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516884990196766e-248
probe_all,0.1,8.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.987904631175494e-270,1.4520166424005058e-156
probe_all,0.1,8.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1913284357680848e-248
probe_all,0.1,12.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72236616e-315,2.2314413636857983e-152
probe_all,0.1,12.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2154547370512304e-241
probe_all,0.1,12.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808079792e-315,2.8173851298102574e-152
probe_all,0.1,12.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7649201690010242e-241
probe_all,0.1,12.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938437353e-315,3.997029249073942e-152
probe_all,0.1,12.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088193321799663e-241
probe_all,0.1,12.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7247068857891433e-293,1.7848212954398345e-152
probe_all,0.1,12.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6580013826577e-242
probe_all,0.1,12.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7733662168738346e-293,2.2538900467868103e-152
probe_all,0.1,12.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1123877859226875e-241
probe_all,0.1,12.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847296458184496e-293,3.1984510291010777e-152
probe_all,0.1,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9474547187769487e-241
probe_all,0.1,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7769153178831454e-269,1.7847253810457142e-152
probe_all,0.1,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657150156399811e-242
probe_all,0.1,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7936848074102317e-269,2.253769021614675e-152
probe_all,0.1,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1122642335215402e-241
probe_all,0.1,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8191362466178212e-269,3.198279490022368e-152
probe_all,0.1,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9472386659400228e-241
probe_all,0.1,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.387647469587e-312,1.039496652959509e-143
probe_all,0.1,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93867767228575e-228
probe_all,0.1,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414148923936e-312,1.3124532242686327e-143
probe_all,0.1,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297954751181434e-227
probe_all,0.1,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45445365603e-312,1.861979702361964e-143
probe_all,0.1,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2711141642544856e-227
probe_all,0.1,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675688011725671e-291,8.659246997973582e-144
probe_all,0.1,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046881040548446e-228
probe_all,0.1,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7135435918177504e-291,1.0934983054755432e-143
probe_all,0.1,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.783592841425092e-228
probe_all,0.1,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771059223635447e-291,1.5517619350840299e-143
probe_all,0.1,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5377415630881068e-227
probe_all,0.1,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697495535223724e-268,8.658866378633498e-144
probe_all,0.1,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046312424427084e-228
probe_all,0.1,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732390339737115e-268,1.0934502872946573e-143
probe_all,0.1,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782767631592481e-228
probe_all,0.1,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785350985575426e-268,1.5516938930627804e-143
probe_all,0.1,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5375972912530188e-227
probe_all,0.1,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2980754202740917e-308,1.0451521526867875e-130
probe_all,0.1,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6373500948146324e-207
probe_all,0.1,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312483278606584e-308,1.3195937752562522e-130
probe_all,0.1,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.185802875881851e-207
probe_all,0.1,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343954673690075e-308,1.87211001463274e-130
probe_all,0.1,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432322108323764e-206
probe_all,0.1,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5222277446106475e-288,9.253546479398047e-131
probe_all,0.1,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2428277586117305e-207
probe_all,0.1,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5482039412007784e-288,1.1685470338505075e-130
probe_all,0.1,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163056835092222e-207
probe_all,0.1,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5876707081996723e-288,1.6582621092365468e-130
probe_all,0.1,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0789649317872902e-206
probe_all,0.1,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5096923479572374e-266,9.253275539844314e-131
probe_all,0.1,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2425377474782455e-207
probe_all,0.1,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5428147756160185e-266,1.1685128693550952e-130
probe_all,0.1,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1626360976363014e-207
probe_all,0.1,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.593085444416258e-266,1.6582137335475984e-130
probe_all,0.1,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078891411930198e-206
probe_all,0.18,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.815488884134859e-276,6.066014853246221e-161
probe_all,0.18,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6626154785397553e-255
probe_all,0.18,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8810478535371644e-276,7.657642849502854e-161
probe_all,0.18,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865062540993699e-255
probe_all,0.18,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980570612081351e-276,1.086131886078672e-160
probe_all,0.18,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.759718888984279e-255
probe_all,0.18,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.339834774845347e-227,3.679579647509957e-161
probe_all,0.18,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428440609002162e-260,9.702393807264856e-256
probe_all,0.18,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.405497420428283e-227,4.646609059199945e-161
probe_all,0.18,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4865566424049836e-260,1.4093522382691077e-255
probe_all,0.18,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504962009483939e-227,6.593910148724153e-161
probe_all,0.18,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.574717291590924e-260,2.467348676714664e-255
probe_all,0.18,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684516692249183e-203,3.678593292145143e-161
probe_all,0.18,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7504049609850522e-212,9.697142294968432e-256
probe_all,0.18,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7104390633998244e-203,4.645364319264009e-161
probe_all,0.18,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7632939593605308e-212,1.4085899220125748e-255
probe_all,0.18,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.749664976716723e-203,6.592145549549497e-161
probe_all,0.18,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782805626375008e-212,2.46601542850288e-255
probe_all,0.18,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.547278745720686e-275,1.2856895179017309e-156
probe_all,0.18,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119617544609323e-248
probe_all,0.18,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581400426895091e-275,1.6230344602885746e-156
probe_all,0.18,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210891917433884e-248
probe_all,0.18,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6331993472808444e-275,2.3020523601963948e-156
probe_all,0.18,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.615621096569508e-248
probe_all,0.18,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333336193146185e-226,8.104646170745189e-157
probe_all,0.18,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1967447873884091e-259,8.621342825672704e-249
probe_all,0.18,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4446187922212855e-226,1.0234626214458871e-156
probe_all,0.18,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2075639057825531e-259,1.2523207210110567e-248
probe_all,0.18,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4617133682259315e-226,1.4523753731831788e-156
probe_all,0.18,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2239762526926739e-259,2.1924340770933542e-248
probe_all,0.18,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2221553235581816e-203,8.102640912411849e-157
probe_all,0.18,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0185499351441994e-212,8.616987779708261e-249
